order_item_id,order_id,product_id,quantity,unit_price_at_order,discount_pct
139,70,1052,2,398.6,0.0
140,70,1008,1,152.94,0.0
141,71,1906,4,24.95,0.0
142,71,107,1,221.89,50.0
143,72,2129,1,312.66,0.0
144,73,242,1,40.83,0.0
145,74,1421,3,390.56,0.0
146,74,612,1,196.27,20.0
147,74,1491,1,36.31,0.0
148,75,62,1,75.53,0.0
149,75,2154,1,240.24,0.0
150,76,1500,1,150.71,0.0
151,76,1191,1,489.59,10.0
152,76,482,1,227.72,0.0
153,77,996,1,307.1,0.0
154,77,1056,5,815.31,0.0
155,77,1646,1,204.73,0.0
156,78,637,1,98.29,10.0
157,78,1480,2,310.64,0.0
158,78,1956,2,783.72,0.0
159,79,128,1,91.83,0.0
160,79,506,1,70.55,10.0
161,80,1643,1,778.76,15.0
162,80,2364,1,240.17,20.0
163,81,283,1,393.38,0.0
164,81,275,1,251.74,20.0
165,81,1587,1,120.08,0.0
166,82,585,1,147.41,10.0
167,83,1583,1,2100.81,20.0
168,84,1450,1,611.47,10.0
169,84,119,3,775.25,0.0
170,84,1469,1,118.07,20.0
171,84,1545,1,574.57,20.0
172,85,1933,1,326.44,0.0
173,85,1930,1,183.35,0.0
174,86,1755,1,253.68,0.0
175,86,1049,1,840.42,15.0
176,87,294,2,130.48,15.0
177,87,1917,1,59.13,0.0
178,88,571,2,318.52,0.0
179,88,1118,1,325.53,0.0
180,88,828,1,435.53,0.0
181,88,205,1,388.01,30.0
182,89,1362,1,110.66,0.0
183,89,794,1,184.03,0.0
184,89,1735,1,821.93,0.0
185,90,945,1,256.31,20.0
186,90,951,4,185.93,0.0
187,91,1563,1,333.53,0.0
188,91,1116,3,173.84,10.0
189,92,804,1,90.44,20.0
190,93,1336,1,1217.26,20.0
191,94,117,1,890.7,0.0
192,94,696,3,220.68,15.0
193,95,902,1,191.15,0.0
194,95,641,1,48.78,0.0
195,96,1631,1,466.05,30.0
196,96,158,1,2040.61,0.0
197,97,227,1,365.33,0.0
198,98,761,2,893.62,30.0
199,98,159,1,397.79,0.0
200,99,503,-1,102.89,0.0
201,100,1227,5,389.89,15.0
202,100,53,2,271.26,15.0
203,101,1489,2,38.87,0.0
204,101,1621,5,395.38,0.0
205,102,1584,1,315.75,0.0
206,102,1719,1,330.36,0.0
207,103,838,1,92.0,0.0
208,103,871,1,834.49,0.0
209,104,378,1,312.97,0.0
210,104,1445,1,440.57,15.0
211,104,394,1,154.3,0.0
212,105,1896,2,333.11,10.0
213,105,914,1,141.84,10.0
214,105,1482,1,31.1,10.0
215,106,629,3,106.07,0.0
216,106,894,2,93.57,0.0
217,106,981,1,295.77,0.0
218,107,1759,1,385.58,0.0
219,107,2114,1,268.57,0.0
220,108,619,2,48.16,0.0
221,108,393,5,181.89,10.0
222,108,1126,2,124.53,10.0
223,109,1755,2,253.68,0.0
224,109,1600,1,528.13,10.0
225,109,254,1,532.43,0.0
226,109,824,1,1206.09,0.0
227,110,404,2,276.13,10.0
228,110,995,1,98.67,0.0
229,111,195,1,1503.3,0.0
230,112,826,3,88.18,0.0
231,112,540,1,288.0,10.0
232,112,898,4,389.31,20.0
233,113,485,1,273.07,0.0
234,114,1755,1,253.68,0.0
235,114,798,2,880.63,0.0
236,115,1943,1,160.49,0.0
237,115,1380,1,190.2,0.0
238,115,1372,2,152.53,0.0
239,115,1668,2,500.27,0.0
240,116,371,2,194.64,30.0
241,117,190,4,223.2,0.0
242,117,1770,1,285.03,15.0
243,118,341,1,141.99,10.0
244,119,996,1,307.1,0.0
245,119,1254,2,522.68,10.0
246,120,262,3,257.43,0.0
247,120,1298,1,102.15,20.0
248,121,927,1,143.42,10.0
249,121,1233,1,389.57,0.0
250,121,928,1,243.91,0.0
251,122,735,1,281.27,0.0
252,123,1196,1,917.93,0.0
253,123,724,1,309.42,10.0
254,123,211,1,82.54,0.0
255,124,1105,2,109.26,0.0
256,124,1483,1,230.18,10.0
257,125,1008,1,152.94,0.0
258,126,1213,1,474.32,0.0
259,126,27,1,462.65,20.0
260,126,1062,1,121.4,0.0
261,126,1049,2,840.42,50.0
262,127,1522,1,41.18,0.0
263,127,861,1,381.51,0.0
264,128,207,2,176.71,0.0
265,128,92,1,659.6,20.0
266,128,1276,3,1521.23,10.0
267,129,991,1,181.67,0.0
268,129,14,1,872.42,0.0
269,130,680,1,394.31,0.0
270,131,578,1,268.06,0.0
271,131,79,1,89.43,0.0
272,132,425,1,130.21,0.0
273,132,1860,1,271.25,0.0
274,132,1310,1,942.82,0.0
275,132,1629,3,41.4,15.0
276,133,1517,1,725.02,0.0
277,134,1870,2,185.34,0.0
278,135,1836,1,51.72,0.0
279,135,1462,2,188.45,0.0
280,136,1820,1,40.03,0.0
281,137,742,1,271.5,0.0
282,138,1346,1,81.68,0.0
283,138,370,1,381.31,0.0
284,139,1667,1,515.39,10.0
285,139,1209,2,302.34,0.0
286,139,175,2,1255.91,15.0
287,139,611,1,141.66,50.0
288,140,1007,1,112.55,15.0
289,141,1089,1,99.3,15.0
290,142,557,1,134.42,30.0
291,142,422,1,149.58,0.0
292,142,1198,1,351.4,0.0
293,142,1742,1,259.36,0.0
294,143,745,1,343.65,30.0
295,143,22,1,1938.61,0.0
296,144,1791,1,377.67,15.0
297,144,1982,1,233.91,0.0
298,144,473,1,333.91,0.0
299,145,1179,1,132.48,20.0
300,145,1999,1,135.58,0.0
301,146,162,1,261.53,15.0
302,146,255,1,43.71,0.0
303,146,1065,1,882.5,0.0
304,147,1322,3,155.89,0.0
305,147,982,1,232.43,0.0
306,148,482,1,227.72,0.0
307,149,287,1,63.3,15.0
308,149,785,1,672.18,0.0
309,150,869,3,113.32,0.0
310,150,1339,3,388.54,0.0
311,150,1328,1,114.18,15.0
312,151,1289,1,383.75,0.0
313,151,1367,1,2374.0,0.0
314,151,1467,2,277.1,0.0
315,151,734,1,135.49,0.0
316,152,407,1,537.88,10.0
317,152,160,3,162.84,0.0
318,152,854,2,229.68,10.0
319,153,1593,1,311.8,0.0
320,154,196,1,35.34,0.0
321,154,1869,1,572.85,0.0
322,155,1235,1,173.9,10.0
323,155,1768,1,462.54,0.0
324,156,414,1,549.05,0.0
325,157,1645,2,377.37,10.0
326,157,710,1,117.86,0.0
327,158,2222,1,191.5,10.0
328,158,284,3,45.62,10.0
329,158,1209,1,302.34,0.0
330,158,1417,1,74.95,0.0
331,159,1895,2,86.64,0.0
332,159,611,2,141.66,10.0
333,160,851,1,174.64,0.0
334,161,391,1,71.8,0.0
335,161,442,2,116.64,0.0
336,162,1142,2,747.67,0.0
337,163,1073,1,756.86,0.0
338,163,844,1,189.9,30.0
339,164,162,1,261.53,0.0
340,165,299,1,286.82,0.0
341,165,1394,1,214.74,0.0
342,166,428,4,297.58,10.0
343,167,618,1,62.53,0.0
344,168,1533,1,385.16,50.0
345,168,133,2,352.11,0.0
346,168,1821,2,46.19,10.0
347,169,335,1,332.7,0.0
348,170,1790,1,691.1,0.0
349,170,1284,1,324.55,0.0
350,171,1238,1,83.36,10.0
351,171,500,1,557.49,10.0
352,171,8,5,1500.42,0.0
353,171,803,1,335.11,0.0
354,172,452,2,364.6,20.0
355,172,531,1,68.29,0.0
356,172,1553,1,161.99,0.0
357,173,1422,1,320.48,10.0
358,173,661,1,294.69,15.0
359,174,785,1,672.18,0.0
360,175,299,1,286.82,15.0
361,175,1966,1,248.61,15.0
362,176,548,1,601.28,20.0
363,176,1322,2,155.89,30.0
364,176,648,2,163.05,15.0
365,177,376,1,387.55,20.0
366,177,201,2,298.37,0.0
367,178,301,1,262.85,0.0
368,179,1607,1,563.93,10.0
369,180,545,1,712.75,10.0
370,181,966,1,674.28,0.0
371,181,1806,1,73.96,10.0
372,181,1365,1,145.78,0.0
373,182,303,4,381.09,0.0
374,182,387,1,473.52,0.0
375,182,846,1,344.6,0.0
376,183,1208,1,173.52,0.0
377,183,586,3,119.85,0.0
378,184,1913,5,106.44,0.0
379,184,1416,3,69.07,0.0
380,185,1833,1,1185.64,0.0
381,186,1438,1,35.87,0.0
382,187,1493,1,2061.06,10.0
383,187,1285,1,107.52,30.0
384,188,682,5,280.4,0.0
385,189,1999,1,135.58,15.0
386,189,1372,2,152.53,15.0
387,190,1059,2,241.82,0.0
388,191,102,1,454.67,0.0
389,192,625,1,534.34,0.0
390,192,1821,1,46.19,50.0
391,192,707,1,388.75,10.0
392,193,531,2,68.29,30.0
393,193,440,1,784.42,0.0
394,194,986,4,75.92,0.0
395,194,1715,1,86.98,15.0
396,194,1900,1,260.75,0.0
397,195,1616,1,844.97,0.0
398,195,1804,5,175.19,0.0
399,196,1091,2,228.21,10.0
400,196,1937,2,175.33,0.0
401,196,1885,1,1254.22,0.0
402,197,2112,1,297.75,0.0
403,197,618,1,62.53,0.0
404,198,1483,4,230.18,0.0
405,198,1566,1,518.3,0.0
406,198,1583,1,2100.81,15.0
407,198,1915,3,73.26,0.0
408,199,1999,1,135.58,0.0
409,200,721,1,229.01,15.0
410,200,1711,1,206.87,0.0
411,200,688,1,674.55,0.0
412,201,805,2,136.71,10.0
413,201,1690,1,282.67,10.0
414,201,1010,1,246.36,0.0
415,202,75,1,770.4,15.0
416,202,1638,1,87.59,0.0
417,203,724,1,309.42,0.0
418,204,464,2,64.57,0.0
419,205,1092,1,281.64,0.0
420,205,177,1,101.99,10.0
421,205,1843,1,239.53,0.0
422,206,15,1,234.84,20.0
423,206,1068,1,329.76,15.0
424,206,1214,1,53.14,0.0
425,206,793,1,325.03,0.0
426,207,562,3,2037.84,0.0
427,207,1126,1,124.53,0.0
428,207,1051,1,659.07,0.0
429,208,42,1,866.18,0.0
430,209,1767,1,0.0,10.0
431,210,1477,2,615.46,0.0
432,211,1059,2,241.82,0.0
433,212,1234,1,262.28,0.0
434,213,393,1,181.89,10.0
435,213,1287,1,35.57,10.0
436,214,338,1,2226.43,0.0
437,214,1881,1,473.81,0.0
438,214,1921,2,42.22,10.0
439,215,1744,2,785.11,0.0
440,216,1540,1,201.13,0.0
441,216,1741,1,919.45,0.0
442,217,338,5,2226.43,10.0
443,217,161,1,201.2,0.0
444,218,488,4,69.84,20.0
445,219,1936,1,238.48,0.0
446,219,720,1,497.08,0.0
447,220,724,1,309.42,0.0
448,221,1243,2,312.66,0.0
449,222,102,1,454.67,0.0
450,222,645,1,86.24,50.0
451,222,568,1,349.09,0.0
452,223,739,1,293.01,0.0
453,224,729,4,813.74,10.0
454,224,1198,5,351.4,0.0
455,224,1046,1,46.75,0.0
456,224,1442,1,179.98,30.0
457,225,1122,2,145.55,10.0
458,226,2461,1,55.97,0.0
459,226,1315,1,282.24,0.0
460,227,1582,1,232.49,15.0
461,227,1284,1,324.55,0.0
462,228,1522,1,41.18,0.0
463,228,1116,2,173.84,20.0
464,228,248,3,58.71,0.0
465,229,268,1,46.1,30.0
466,229,1086,1,29.81,0.0
467,230,779,4,1733.92,10.0
468,230,632,1,162.9,0.0
469,230,1883,2,97.11,0.0
470,231,1915,1,73.26,15.0
471,232,520,1,48.29,0.0
472,232,454,1,256.24,30.0
473,233,950,1,291.41,0.0
474,234,1269,2,211.27,15.0
475,235,20,1,65.84,0.0
476,235,1426,3,115.03,0.0
477,236,17,1,159.81,20.0
478,236,693,3,215.23,0.0
479,236,1089,2,99.3,0.0
480,237,2346,1,214.74,0.0
481,238,2423,1,104.41,0.0
482,239,279,1,784.04,0.0
483,240,1846,1,0.0,20.0
484,240,1323,1,236.7,0.0
485,241,1787,1,126.7,0.0
486,241,340,1,78.58,0.0
487,242,198,1,141.16,0.0
488,243,682,1,280.4,0.0
489,243,1700,1,318.98,0.0
490,244,1707,1,120.06,0.0
491,244,205,1,388.01,0.0
492,244,1541,1,77.11,0.0
493,244,587,1,895.8,0.0
494,245,968,1,249.4,0.0
495,245,1775,2,361.49,0.0
496,246,1773,1,116.29,0.0
497,246,1799,1,136.07,0.0
498,247,857,2,110.1,0.0
499,247,1421,1,390.56,20.0
500,248,1311,2,432.44,15.0
501,248,1985,1,426.7,0.0
502,249,1129,2,148.88,0.0
503,249,23,1,137.29,0.0
504,249,1314,2,291.76,0.0
505,250,606,5,26.98,15.0
506,250,1182,1,102.44,0.0
507,250,1767,1,0.0,0.0
508,250,1905,1,143.07,0.0
509,251,544,1,360.15,10.0
510,251,1169,1,162.82,0.0
511,252,1015,4,432.55,15.0
512,252,1985,1,426.7,0.0
513,253,1785,1,72.99,0.0
514,253,974,1,147.38,0.0
515,253,998,1,179.77,0.0
516,253,1666,1,99.9,0.0
517,254,1196,1,917.93,0.0
518,254,1995,1,82.09,0.0
519,255,1406,1,653.8,0.0
520,255,1466,1,154.48,0.0
521,256,148,1,584.41,10.0
522,257,1160,2,16.2,10.0
523,257,514,2,45.19,0.0
524,258,1809,2,176.6,0.0
525,259,1938,1,351.06,20.0
526,259,789,1,380.81,0.0
527,260,551,1,223.4,20.0
528,260,1215,1,32.64,10.0
529,261,1198,2,351.4,20.0
530,262,1454,2,4924.63,0.0
531,262,1534,3,547.44,0.0
532,262,1138,2,2012.54,10.0
533,263,506,1,70.55,0.0
534,264,1542,1,0.0,0.0
535,264,1838,5,185.28,20.0
536,265,1804,2,175.19,10.0
537,265,1852,1,55.15,0.0
538,265,719,3,257.85,20.0
539,266,126,3,132.02,0.0
540,266,1023,1,172.05,30.0
541,266,1166,1,216.42,0.0
542,267,202,1,80.57,10.0
543,267,1418,1,219.02,0.0
544,268,1221,1,569.29,20.0
545,269,1801,1,102.5,0.0
546,270,1035,1,183.44,30.0
547,270,1661,1,78.57,0.0
548,270,966,2,674.28,0.0
549,270,680,1,394.31,0.0
550,271,1692,1,49.93,0.0
551,272,420,1,97.87,15.0
552,273,1462,1,188.45,0.0
553,274,1450,1,611.47,15.0
554,274,740,2,89.91,0.0
555,275,256,1,92.52,30.0
556,276,771,1,141.88,0.0
557,276,44,1,121.06,0.0
558,277,2401,1,154.73,0.0
559,277,1831,1,2011.0,0.0
560,277,1209,1,302.34,10.0
561,278,484,1,177.66,15.0
562,278,205,1,388.01,0.0
563,279,2460,1,147.89,0.0
564,280,51,1,154.48,0.0
565,280,1475,2,619.18,0.0
566,281,540,1,288.0,0.0
567,281,1456,1,108.37,0.0
568,281,284,1,45.62,0.0
569,282,1433,1,242.22,20.0
570,283,1775,4,361.49,50.0
571,283,1305,1,76.97,0.0
572,283,870,1,42.25,20.0
573,284,1528,1,462.1,0.0
574,284,1705,1,156.22,0.0
575,285,2074,3,102.5,0.0
576,285,1057,5,122.53,0.0
577,286,787,1,343.53,10.0
578,286,1841,1,748.24,10.0
579,286,18,3,337.35,0.0
580,286,1700,1,318.98,0.0
581,287,213,1,130.08,10.0
582,288,1677,1,146.88,15.0
583,289,1724,1,33.57,0.0
584,289,39,1,1071.66,0.0
585,290,190,3,223.2,10.0
586,291,1111,1,225.87,0.0
587,292,1531,5,206.41,0.0
588,292,146,1,63.26,0.0
589,292,717,1,722.09,0.0
590,292,1314,1,291.76,0.0
591,293,5,1,194.5,10.0
592,293,188,1,205.51,0.0
593,294,137,1,43.09,0.0
594,294,1642,1,60.09,0.0
595,294,1887,1,40.0,10.0
596,295,78,1,260.4,15.0
597,295,2461,1,74.23,0.0
598,296,484,1,177.66,0.0
599,297,994,1,69.08,0.0
600,297,1919,4,112.72,0.0
601,297,911,1,104.41,10.0
602,298,1878,1,398.67,20.0
603,298,820,1,90.29,15.0
604,298,1901,4,276.2,0.0
605,299,447,1,2201.36,15.0
606,299,298,2,444.07,0.0
607,300,1654,2,176.28,10.0
608,300,44,1,121.06,0.0
609,300,1380,1,190.2,15.0
610,301,1430,1,764.51,0.0
611,301,1267,2,369.89,10.0
612,301,1359,1,405.05,0.0
613,301,1490,2,98.14,15.0
614,302,1083,2,0.0,0.0
615,302,1033,5,359.09,15.0
616,302,1781,1,109.99,20.0
617,303,746,2,449.41,0.0
618,303,715,1,186.45,0.0
619,303,1320,1,188.61,0.0
620,303,963,1,142.5,0.0
621,304,1532,1,270.55,0.0
622,304,54,1,376.22,0.0
623,304,1548,3,25.82,0.0
624,304,227,1,365.33,0.0
625,305,1138,1,2012.54,0.0
626,305,314,1,233.22,0.0
627,306,130,1,34.68,0.0
628,306,1756,1,673.23,10.0
629,306,1055,1,187.03,0.0
630,307,2128,1,1527.65,0.0
631,307,1680,1,646.79,20.0
632,308,852,1,643.55,30.0
633,309,1150,1,395.44,0.0
634,310,600,1,254.36,20.0
635,311,425,1,130.21,0.0
636,311,960,1,199.16,0.0
637,312,754,1,141.69,0.0
638,313,1217,1,5962.8,0.0
639,313,1920,1,543.72,0.0
640,313,1667,1,515.39,10.0
641,314,1730,1,62.87,20.0
642,314,608,1,132.35,10.0
643,315,347,1,768.41,20.0
644,315,330,2,160.48,0.0
645,316,1384,1,895.96,0.0
646,316,781,3,154.97,0.0
647,317,1404,2,680.38,15.0
648,317,1879,1,178.88,10.0
649,318,68,2,77.06,0.0
650,319,966,1,674.28,0.0
651,319,642,1,1368.82,15.0
652,319,1477,2,615.46,0.0
653,319,9,1,1537.48,0.0
654,320,1870,1,185.34,0.0
655,320,957,1,251.11,0.0
656,321,377,1,2177.13,0.0
657,321,1838,1,185.28,0.0
658,321,1257,1,214.03,0.0
659,321,1249,1,612.66,0.0
660,322,1581,1,379.09,0.0
661,322,1449,1,2081.43,0.0
662,323,42,1,866.18,10.0
663,324,1385,1,282.16,0.0
664,324,51,1,154.48,0.0
665,324,44,1,121.06,0.0
666,324,675,2,274.14,10.0
667,325,1034,1,175.39,0.0
668,325,943,1,204.46,0.0
669,325,1189,4,204.28,0.0
670,325,702,1,99.85,0.0
671,326,1163,1,88.45,0.0
672,327,232,5,51.07,0.0
673,327,411,1,591.96,0.0
674,328,1953,1,113.7,20.0
675,328,1628,1,1478.1,0.0
676,328,174,1,204.29,50.0
677,329,1225,1,52.08,0.0
678,330,395,1,44.14,10.0
679,330,885,3,90.97,20.0
680,331,1293,1,45.78,0.0
681,332,437,2,111.67,0.0
682,332,1254,3,522.68,15.0
683,333,1792,1,668.45,0.0
684,334,1739,1,151.2,20.0
685,334,872,1,837.09,10.0
686,335,1693,2,291.39,10.0
687,335,1525,1,305.96,10.0
688,335,679,1,235.79,0.0
689,336,438,1,351.53,20.0
690,337,1619,1,670.49,0.0
691,338,1997,1,25.13,0.0
692,339,435,1,214.98,0.0
693,339,1318,1,175.02,0.0
694,339,65,3,295.38,0.0
695,339,1515,1,550.23,0.0
696,340,421,1,183.68,0.0
697,340,1023,1,172.05,20.0
698,340,306,2,243.21,0.0
699,341,104,1,228.58,0.0
700,341,117,1,890.7,15.0
701,341,100,1,167.15,10.0
702,342,7,2,1166.37,0.0
703,343,228,1,264.97,0.0
704,344,249,1,328.03,50.0
705,344,1557,1,218.5,0.0
706,345,1052,1,398.6,0.0
707,346,1229,1,23.81,10.0
708,346,1338,1,133.68,50.0
709,346,536,1,45.91,0.0
710,347,1719,4,330.36,0.0
711,347,638,1,50.65,0.0
712,348,1384,1,895.96,0.0
713,348,1570,2,569.83,20.0
714,348,1897,1,153.92,50.0
715,348,153,1,55.28,0.0
716,349,1353,1,0.0,15.0
717,349,823,3,334.98,0.0
718,350,1645,1,377.37,10.0
719,351,689,2,2261.09,0.0
720,352,622,1,2344.22,10.0
721,353,1507,2,2453.08,0.0
722,354,654,1,328.3,10.0
723,355,1266,3,91.18,0.0
724,355,967,1,1326.55,0.0
725,356,17,1,159.81,0.0
726,357,1249,-1,612.66,0.0
727,357,1332,1,149.78,0.0
728,357,781,1,154.97,30.0
729,358,1986,2,269.52,0.0
730,358,1013,1,866.39,0.0
731,359,1836,1,51.72,0.0
732,360,1417,5,74.95,0.0
733,360,1738,1,836.56,10.0
734,360,991,1,181.67,20.0
735,361,1231,2,17.64,0.0
736,362,1327,1,359.72,15.0
737,362,135,1,80.47,0.0
738,363,591,1,719.13,10.0
739,363,555,2,169.76,15.0
740,364,1406,3,653.8,10.0
741,364,328,4,850.7,0.0
742,364,1292,1,152.37,50.0
743,365,742,3,271.5,0.0
744,365,1757,3,204.94,10.0
745,366,1384,1,895.96,0.0
746,367,1341,1,116.03,20.0
747,367,1005,1,73.67,20.0
748,367,177,1,101.99,0.0
749,367,1722,1,97.81,50.0
750,368,1696,1,758.83,0.0
751,369,1762,3,74.13,0.0
752,370,1634,3,326.21,0.0
753,370,1650,2,193.21,0.0
754,371,583,1,0.0,10.0
755,371,1426,1,115.03,0.0
756,371,949,1,254.16,0.0
757,371,1531,1,206.41,0.0
758,372,1364,1,568.2,0.0
759,372,1175,1,52.36,0.0
760,372,526,1,59.8,50.0
761,372,1576,3,315.35,0.0
762,373,1222,1,189.19,10.0
763,373,1835,1,576.97,15.0
764,374,1910,4,320.99,0.0
765,375,1177,3,1353.12,0.0
766,375,298,1,444.07,0.0
767,376,1644,1,456.15,0.0
768,376,1899,1,390.54,15.0
769,377,89,1,743.95,0.0
770,378,1157,1,57.92,0.0
771,378,1471,1,299.65,0.0
772,379,962,2,29.63,0.0
773,379,914,1,141.84,0.0
774,379,1582,1,232.49,0.0
775,380,1070,1,138.1,20.0
776,380,1774,1,229.18,0.0
777,380,1106,1,1232.79,10.0
778,380,1905,1,143.07,0.0
779,381,187,2,240.17,10.0
780,381,654,1,328.3,0.0
781,382,1542,3,0.0,0.0
782,382,1399,2,55.81,0.0
783,382,155,1,252.89,0.0
784,382,1926,1,137.37,15.0
785,383,1396,1,142.75,15.0
786,383,31,2,186.74,0.0
787,384,535,2,315.95,10.0
788,384,1312,2,77.4,0.0
789,385,634,2,61.42,20.0
790,386,705,1,102.95,15.0
791,387,1554,1,129.34,0.0
792,387,349,1,261.7,0.0
793,388,224,1,205.56,30.0
794,388,1855,4,85.72,20.0
795,389,1898,1,83.67,0.0
796,389,351,1,336.29,0.0
797,389,1617,1,158.58,0.0
798,390,1763,1,214.1,0.0
799,390,2168,1,319.62,0.0
800,390,746,4,449.41,0.0
801,390,1895,1,86.64,20.0
802,391,1066,1,214.74,0.0
803,391,494,2,187.98,0.0
804,392,1524,4,2415.29,0.0
805,392,680,1,394.31,15.0
806,392,1529,1,381.74,50.0
807,393,878,1,369.63,10.0
808,393,105,1,966.8,0.0
809,394,1514,1,146.96,15.0
810,394,1041,1,234.74,0.0
811,394,230,2,360.8,50.0
812,395,1919,2,112.72,0.0
813,395,1839,2,645.91,0.0
814,395,403,1,352.84,0.0
815,396,183,1,21.84,0.0
816,396,1358,1,359.55,0.0
817,396,488,3,69.84,0.0
818,397,385,1,106.84,0.0
819,397,1207,1,124.59,0.0
820,398,983,1,2078.96,15.0
821,398,1248,5,263.44,0.0
822,399,1281,-1,66.47,0.0
823,400,814,1,1599.14,20.0
824,400,374,1,115.72,0.0
825,401,1598,1,2410.03,0.0
826,402,1908,2,96.15,0.0
827,402,753,1,865.03,0.0
828,403,789,4,380.81,0.0
829,404,26,1,342.01,0.0
830,405,1849,1,46.07,0.0
831,405,1030,1,54.75,15.0
832,405,1621,1,395.38,10.0
833,405,1,1,966.62,20.0
834,406,852,1,643.55,10.0
835,406,1004,1,374.21,0.0
836,407,1732,1,289.81,0.0
837,408,1352,1,207.63,0.0
838,408,1289,3,383.75,0.0
839,409,1442,3,179.98,10.0
